timestamp,LINAUSDT-GTCUSDT,LITUSDT-TLMUSDT,ONEUSDT-DENTUSDT,QTUMUSDT-STEEMUSDT,ICXUSDT-NKNUSDT,FLOWUSDT-OXTUSDT,AXSUSDT-DODOXUSDT,OGNUSDT-LUNA2USDT,KAVAUSDT-SKLUSDT,BCHUSDT-JTOUSDT,SNXUSDT-HFTUSDT,EOSUSDT-ZILUSDT
2024-02-03,-4.962231653155239,4.136740121189787,2.6603649539253054,2.5936026104841705,0.7223625338141806,2.012121657222485,3.847475729601345,-1.406030334070334,2.284071240207418,4.843383089019968,2.2993737864449963,3.576737008566439
2024-02-04,-4.977518182854865,4.147072430070149,2.6744008426078416,2.5861545928202103,0.721554390499414,1.9717466740910887,3.8483923862456,-1.3867713465808778,2.277917271143272,4.862458857522456,2.336430939018374,3.5626197735779983
2024-02-05,-4.9840989944991865,4.143595067012593,2.682741418429406,2.5907387523444507,0.7154282634705778,1.9632400028441346,3.8389773452565974,-1.3853463439845821,2.2695750228840095,4.87295751725757,2.3196123544043266,3.5775648681786345
2024-02-06,-4.987982759868006,4.089861121386762,2.668300468432477,2.588158201571006,0.7212108534099007,1.9770869034048095,3.8458177086655194,-1.3875428007327288,2.2643711476421164,4.887704169113385,2.354926330888555,3.5882359283342486
2024-02-07,-5.020839464270497,4.117161915577135,2.6697680145311935,2.597394451623225,0.6891791044817082,1.9673583655158813,3.8332773889777974,-1.414837038339025,2.2544114370365858,4.863319690920387,2.3317045298872743,3.5681378364178076
2024-02-08,-5.058443139915577,4.119643306428522,2.648693602770945,2.6029450806698815,0.6781024472826944,2.0385731421833446,3.8516373141791376,-1.4198654617268602,2.280227708240792,4.889761907533403,2.333861363260753,3.5642066274237374
2024-02-09,-5.039977252380271,4.121332850313045,2.696647569004398,2.6009481748661605,0.6953474014695478,2.0439176904078806,3.8153607086241683,-1.4153873220615554,2.219308086277612,4.842020163953328,2.350514301449513,3.5558198708871727
2024-02-10,-5.058748935566427,4.123629371450868,2.7109670723973336,2.593603838544866,0.6762523467924308,2.0869304038325343,3.828737880584546,-1.4397124003367257,2.1970576463617895,4.846648102257496,2.3484307672903455,3.5553480614894135
2024-02-11,-5.068411593361885,4.136415867946552,2.704783291956862,2.5897112083513933,0.6985211299013323,2.0945119002864616,3.8353531004373878,-1.4202845613484423,2.2324421777899786,4.926031177915055,2.3496664564260135,3.5520836407450065
2024-02-12,-5.060496070076549,4.151038241083161,2.693180038622759,2.5975804109423364,0.6882597559245596,2.112557308725374,3.843664890954952,-1.4066299901165273,2.205545637623648,4.908907814086832,2.362019782530697,3.5554806962797136
2024-02-13,-5.052858966025246,4.089189333949538,2.6619935238284382,2.5993050314401565,0.6716202729833354,2.132842318406951,3.7807809573093247,-1.3976900629562306,2.182284169803604,4.83072092298463,2.3577597340895684,3.5480576282267346
