ts,middle_bid_price,largest_bid_price,largest_bid_size,largest_bid_size_price,largest_bid_size_value,top_5_bid_size_sum,middle_ask_price,largest_ask_price,largest_ask_size,largest_ask_size_price,largest_ask_size_value,top_5_ask_size_sum,ts_diff
1738029675000,3166.1969423833107,3168.29,71.36,3164.97,310.01,548.46,3170.4402448151814,3174.32,0.0,3171.23,115.53,321.37,2.0
1738029680000,3167.466388921488,3169.26,7.28,3167.2,145.22,196.77,3171.735544267721,3175.69,0.0,3172.29,79.83,158.76,1.0
1738029685000,3168.4063503836314,3169.99,0.0,3167.24,78.87,216.02,3172.5770372653055,3176.04,0.0,3175.83,183.8,544.69,3.0
1738029690000,3168.5031442901236,3170.58,1.1,3167.86,85.19,186.03,3172.3855437435136,3176.62,0.0,3173.01,80.93,155.4,1.0
1738029695000,3168.776508425089,3170.51,0.52,3167.7,78.86,208.32999999999998,3171.5986834009896,3176.49,0.0,3172.78,85.17,216.1,1.0
1738029700000,3167.321402863723,3169.24,0.0,3166.5,78.89,239.43,3170.6107298970155,3175.3,0.0,3171.64,82.21,308.75,3.0
1738029705000,3165.889518437083,3169.24,0.0,3166.1,84.42,283.34,3170.670698446332,3175.22,0.0,3171.28,125.14,389.54,4.0
1738029710000,3167.586085308512,3169.21,0.34,3166.81,78.9,175.25,3171.406499161086,3175.1,1.29,3173.77,118.25,313.35,2.0
1738029715000,3167.4385837817063,3169.11,4.29,3166.92,92.63,165.82,3171.0401811988113,3175.41,0.0,3172.01,78.89,157.57,1.0
1738029720000,3168.3336870310827,3170.31,0.34,3168.08,80.11,199.68,3172.28978934278,3176.59,0.01,3173.17,80.37,169.4,2.0
1738029725000,3168.8389159967846,3170.34,4.06,3167.88,82.04,182.23000000000002,3172.2522819340084,3176.37,1.23,3172.99,84.0,144.14000000000001,2.0
1738029730000,3168.2123839092874,3169.9,0.01,3167.39,84.5,197.32,3171.798098624118,3175.81,0.0,3172.47,86.56,129.63,1.0
1738029735000,3167.4449008199604,3169.45,1.99,3166.86,124.68,305.59000000000003,3171.6916990266523,3173.61,33.29,3171.92,78.88,164.46,2.0
1738029740000,3167.8855345237403,3169.1,68.65,3166.66,78.89,246.59,3170.484053592637,3175.15,0.0,3172.0,43.32,129.62,1.0
1738029745000,3165.9366726481007,3168.8,0.0,3166.42,79.25,251.16,3170.5693465747872,3174.83,0.0,3171.52,103.06,173.72,1.0
1738029750000,3166.311744268753,3167.81,2.57,3165.72,83.19,157.46,3171.2165946969694,3174.25,33.3,3170.8,82.2,161.27,1.0
1738029755000,3165.6361148109204,3167.31,54.06,3165.12,94.57,286.56,3169.0968949070334,3173.58,1.47,3170.29,82.32,235.38,4.0
1738029760000,3166.495875704811,3168.14,23.74,3165.76,128.6,238.43,3169.911936163242,3174.21,0.0,3170.88,115.01,258.7,1.0
1738029765000,3166.6947628135226,3168.28,9.49,3167.5,18.87,55.2,3170.8950437458293,3174.61,0.0,3171.93,79.96,208.26999999999998,1.0
1738029770000,3167.6635844782445,3169.28,15.83,3166.75,81.8,193.19,3170.7693148091294,3175.23,0.01,3171.83,80.9,201.52,2.0
1738029775000,3167.0778215409605,3168.96,5.49,3165.43,83.98,155.61,3171.8499803612613,3175.08,80.8,3171.99,93.2,295.88,1.0
1738029780000,3167.7300014757966,3169.14,24.52,3167.01,78.9,179.63,3171.4858196530718,3173.94,0.0,3172.12,78.9,161.86,1.0
1738029785000,3168.151100406765,3170.55,58.62,3170.55,58.62,161.73,3172.876781369482,3176.79,10.82,3173.48,81.37,228.79,1.0
1738029790000,3167.9821430781926,3170.98,1.53,3168.2,78.86,163.21,3172.501317287665,3176.81,3.42,3173.32,78.85,166.79,1.0
1738029795000,3168.6353277161224,3171.14,66.27,3165.22,123.06,350.67,3173.9054879848586,3177.33,60.4,3174.21,305.25,578.83,3.0
1738029800000,3169.3048266816563,3171.32,9.78,3168.88,78.83,195.18,3173.5761598232284,3177.53,0.01,3173.98,80.8,237.82,1.0
1738029805000,3170.225009426524,3172.65,0.03,3170.19,79.4,182.91,3174.55542015457,3178.55,0.0,3175.28,81.73,241.8,1.0
1738029810000,3170.344599159145,3172.7,0.0,3170.8,946.62,1155.17,3174.0028145477863,3178.61,0.0,3175.02,85.41,277.14,5.0
1738029815000,3170.923047202536,3172.91,17.79,3170.8,947.61,1135.09,3175.614288828998,3179.24,0.0,3176.12,84.26,211.56,1.0
1738029820000,3170.882063783396,3173.63,0.83,3170.8,1026.39,1411.73,3175.2501006835396,3179.39,0.0,3175.9,80.2,143.93,1.0
1738029825000,3170.9964106046295,3173.12,9.18,3170.86,79.41,141.51,3175.4779773535743,3175.95,81.96,3175.95,81.96,172.57999999999998,1.0
1738029830000,3170.8752483052617,3172.6,4.05,3170.81,330.12,498.59,3174.1625313818336,3178.84,0.02,3175.24,85.18,314.55,2.0
1738029835000,3171.1442816790377,3172.67,8.64,3170.37,79.59,144.59,3174.9937275419547,3178.78,0.62,3175.47,91.02,147.79,1.0
1738029840000,3171.192975212787,3173.41,24.65,3170.8,1026.39,1143.6200000000001,3174.9387121715336,3179.18,0.32,3175.91,79.02,216.98,1.0
1738029845000,3171.4773977242658,3173.44,0.01,3171.37,85.79,212.43,3175.063670665867,3179.57,0.01,3174.72,68.02,127.47999999999999,1.0
1738029850000,3172.4531431086516,3173.92,50.44,3171.48,100.61,242.53,3175.4091455152434,3177.54,5.5,3176.6,93.13,226.26,1.0
1738029855000,3170.873633210608,3173.92,0.0,3167.62,85.79,270.64,3175.099443438914,3179.5,0.0,3176.03,104.16,218.59,3.0
1738029860000,3171.0933031674213,3173.44,0.27,3171.02,78.78,161.82,3175.9324626517273,3179.4,0.0,3176.12,78.78,143.14,1.0
1738029865000,3170.386300701433,3173.01,0.01,3168.8,90.84,160.17000000000002,3176.5023221786946,3179.36,0.8,3178.37,89.73,167.38,1.0
1738029870000,3171.2297107438017,3171.61,22.38,3171.61,22.38,38.72,3174.3906316896027,3175.81,13.23,3173.17,33.45,104.63,1.0
1738029875000,3171.244142251255,3172.42,1.59,3170.75,86.3,142.48,3175.817100951374,3178.88,0.0,3175.83,183.82,357.67,1.0
1738029880000,3171.0965720654594,3173.0,13.58,3170.68,114.5,172.63,3174.944747894845,3178.94,2.2,3175.76,78.8,153.82,1.0
1738029885000,3170.0331526572754,3172.6,4.07,3169.44,102.2,269.75,3174.7302183953925,3179.0,8.01,3174.88,53.58,147.51,1.0
1738029890000,3171.5101116751266,3174.08,15.27,3172.74,25.64,77.16,3176.3688687377553,3179.71,0.32,3177.01,80.35,172.79,1.0
1738029895000,3172.0274142541775,3175.03,3.24,3168.73,84.21,243.81,3176.1985212164514,3177.63,0.01,3175.83,172.97,392.95,2.0
1738029900000,3172.2973718173184,3174.88,23.67,3170.48,82.9,157.15,3176.3222983806318,3179.34,5.41,3176.17,28.92,93.68,1.0
1738029905000,3173.179247863248,3174.84,22.93,3172.5,89.87,157.94,3176.9341831399915,3180.68,0.01,3177.59,93.04,278.43,1.0
1738029910000,3172.291799455681,3175.45,1.51,3173.27,78.73,184.09,3177.146766718507,3181.44,0.0,3177.02,16.31,56.25,0.0
1738029915000,3172.6751876106505,3175.0,20.93,3171.81,94.9,296.02,3177.1335664518724,3180.8,8.34,3177.86,78.76,214.12,2.0
1738029920000,3172.4501540405427,3175.0,0.0,3171.81,94.89,294.63,3176.4296770621067,3180.68,0.0,3175.83,175.68,470.62,3.0
1738029925000,3172.9678139151915,3174.95,2.21,3172.54,80.79,182.89000000000001,3176.7696068476484,3180.68,0.64,3177.66,81.77,164.96,1.0
1738029930000,3173.5284083155652,3175.45,5.34,3172.84,78.75,146.24,3177.6886928282693,3181.1,0.0,3177.95,93.2,181.64,1.0
1738029935000,3173.2657645330855,3174.9,21.55,3172.56,78.77,151.24,3176.700454475899,3179.75,0.13,3177.68,78.81,185.96,1.0
1738029940000,3172.630150748358,3173.84,3.38,3171.91,83.5,174.7,3177.039455476589,3180.25,0.0,3177.01,81.77,177.06,1.0
1738029945000,3171.074242593548,3173.81,57.78,3167.86,278.41,557.03,3175.6251277173333,3179.62,2.8,3175.83,189.22,421.81,3.0
1738029950000,3173.180461004188,3175.01,2.75,3172.69,78.75,205.78,3177.075979894987,3180.73,0.01,3177.8,103.3,258.24,2.0
1738029955000,3173.838875989867,3175.59,70.42,3173.03,81.68,254.0,3177.402935313123,3181.28,0.0,3178.12,159.14,284.65999999999997,2.0
1738029960000,3172.9010324882233,3174.88,16.42,3172.81,92.22,182.0,3177.7784475798694,3180.89,0.0,3177.9,78.76,182.12,1.0
1738029965000,3173.376266881848,3174.82,11.3,3173.96,26.46,81.71000000000001,3176.396608941257,3177.82,4.33,3177.62,78.75,223.44,1.0
1738029970000,3173.478958868895,3175.11,42.64,3175.11,42.64,105.37,3177.258835644372,3179.66,0.64,3176.5,39.92,90.44,1.0
1738029975000,3173.348688520232,3175.0,1.17,3172.51,83.05,192.18,3176.370762688064,3180.62,0.02,3175.83,193.22,398.72,1.0
1738029980000,3172.15361832405,3173.68,3.78,3171.3,78.94,188.76,3175.3029290293725,3179.51,0.0,3176.44,87.91,208.71,2.0
1738029985000,3170.7283840149607,3173.55,11.61,3169.18,116.75,198.55,3175.2439848342847,3179.41,0.0,3176.39,36.92,136.1,1.0
1738029990000,3171.656682205036,3173.46,0.01,3171.46,78.79,192.95000000000002,3175.6684215207956,3177.49,5.78,3176.55,78.79,249.91,1.0
1738029995000,3173.8828178941317,3175.15,45.5,3175.15,45.5,143.07,3176.5908895235075,3180.85,0.62,3175.83,190.32,362.71,1.0
1738030000000,3173.779302680046,3174.74,0.0,3173.01,85.01,189.64000000000001,3176.3878906405907,3180.99,0.0,3175.82,61.2,150.25,1.0
1738030005000,3174.226623268574,3175.68,19.47,3173.47,78.88,198.01,3177.3142671317014,3181.16,0.0,3178.6,81.73,271.99,2.0
1738030010000,3172.4187959140527,3174.5,13.0,3172.12,84.92,221.99,3176.400698973611,3180.26,0.0,3178.12,85.19,326.78,2.0
1738030015000,3173.4806907754905,3174.79,30.05,3172.59,81.68,218.15,3176.8809236976995,3180.53,0.0,3177.68,81.95,163.79,1.0
1738030020000,3173.4914811099206,3175.82,67.96,3173.6,129.48,378.71999999999997,3178.0634654129026,3181.28,7.11,3175.83,172.49,528.27,4.0
1738030025000,3175.390146907827,3177.11,23.45,3174.72,78.72,170.47,3179.3254091529566,3182.81,0.0,3179.84,94.15,165.75,1.0
1738030030000,3177.2326457025497,3178.74,74.28,3176.54,83.44,288.54,3180.6305801510016,3184.36,0.32,3181.63,80.06,256.51,1.0
1738030035000,3175.998287957165,3177.86,0.02,3175.87,78.67,139.96,3180.4858924091254,3183.94,0.32,3180.97,90.64,145.82,1.0
1738030040000,3175.4788997093838,3177.4,48.73,3173.85,98.66,318.31,3179.283454929362,3181.59,12.44,3180.47,93.25,312.83,2.0
1738030045000,3173.593025003239,3175.62,24.4,3173.18,78.73,199.54,3177.6538704484615,3181.51,0.02,3178.38,82.1,223.79,2.0
1738030050000,3171.1333459676025,3174.35,0.59,3168.2,119.16,505.32,3176.4163585954166,3180.21,31.51,3176.99,78.76,275.99,3.0
1738030055000,3171.8911572489505,3173.76,25.11,3171.3,94.17,210.62,3175.9084388548363,3179.83,0.0,3176.39,80.36,165.52,1.0
1738030060000,3171.514736525143,3172.44,11.13,3171.12,86.29,147.6,3175.6464254241023,3178.48,0.02,3176.21,78.78,148.51,1.0
1738030065000,3171.782980990511,3173.3,29.33,3171.11,78.79,189.13,3176.9985333232466,3179.34,0.0,3178.58,306.74,471.47,1.0
1738030070000,3171.8172693726938,3173.41,33.6,3170.96,86.3,187.24,3175.131153465347,3179.35,3.41,3176.09,78.79,175.37,1.0
1738030075000,3171.863578756005,3173.41,23.54,3173.41,23.54,71.31,3175.8316102280583,3179.43,0.0,3174.75,26.92,89.14,1.0
1738030080000,3170.468851834039,3172.26,42.14,3170.01,309.52,520.73,3174.205849569214,3178.29,0.04,3175.26,79.14,260.82,2.0
1738030085000,3168.309272653222,3171.7,0.37,3165.67,277.02,561.3,3173.6277084338035,3177.81,0.0,3174.36,82.18,221.0,3.0
1738030090000,3170.3708666895454,3171.98,51.81,3169.84,90.3,225.5,3174.675943864108,3178.11,2.21,3176.54,82.95,275.47,2.0
1738030095000,3170.635863204247,3172.39,18.13,3170.03,81.03,161.58,3173.765082646975,3178.34,0.0,3174.08,34.21,107.33,1.0
1738030100000,3170.495640725571,3172.47,0.0,3170.34,39.2,108.34,3174.7569429640016,3176.35,7.53,3175.37,90.78,165.1,1.0
1738030105000,3169.5079617834394,3171.22,0.64,3169.11,79.49,183.70999999999998,3173.4947356694347,3177.65,3.31,3174.25,37.03,103.24,1.0
1738030110000,3170.0367776804487,3172.46,1.92,3166.39,116.86,341.61,3174.353888119237,3178.37,0.0,3175.69,126.52,348.27,3.0
1738030115000,3170.2895823676868,3171.98,1.56,3169.94,81.97,160.39,3174.2563115273774,3178.32,0.0,3175.03,82.61,219.39,1.0
1738030120000,3171.0692896240967,3172.82,0.6,3170.24,78.93,164.22,3174.140653528612,3178.84,0.0,3175.38,82.15,172.58,2.0
1738030125000,3170.2526247504993,3172.16,12.58,3172.16,12.58,49.68,3174.266535500428,3178.79,0.0,3173.77,26.23,90.03,1.0
1738030130000,3170.092767631148,3171.89,30.3,3169.47,78.84,197.67000000000002,3174.899965007416,3178.06,0.16,3178.04,119.83,298.49,1.0
1738030135000,3170.831789172371,3172.21,35.31,3170.07,82.22,188.96,3174.422467926977,3178.38,7.87,3175.18,79.37,186.55,3.0
1738030140000,3169.7169943768604,3171.71,0.58,3169.12,106.35,197.04999999999998,3173.353225880289,3177.65,0.0,3174.26,90.15,169.38,2.0
1738030145000,3169.4103052784176,3171.52,24.78,3169.74,37.45,119.81,3173.499833395499,3177.56,3.46,3172.79,26.71,83.61,1.0
1738030150000,3170.5536530174954,3171.87,67.52,3169.68,101.6,272.84999999999997,3173.7747234346484,3178.0,0.35,3174.77,82.18,167.84,2.0
1738030155000,3169.9624509009527,3171.36,13.01,3169.52,86.33,173.84,3173.702585889325,3177.82,0.34,3174.6,81.81,168.20000000000002,2.0
1738030160000,3169.703220684352,3171.68,9.26,3169.22,81.58,164.95,3173.0481942783094,3177.51,0.0,3174.31,86.13,225.07999999999998,1.0
1738030165000,3169.6550983050847,3172.13,3.05,3168.42,98.14,211.76999999999998,3174.476591102068,3178.03,0.0,3175.31,318.02,515.14,1.0
1738030170000,3169.3346048013145,3171.96,0.44,3165.97,85.98,256.69,3173.238603494557,3177.9,0.0,3174.32,81.61,233.43,3.0
1738030175000,3170.4871577961017,3172.02,2.47,3169.91,78.81,180.03,3174.553931296404,3178.28,1.55,3174.99,85.52,246.74,1.0
1738030180000,3169.1967704707827,3170.81,1.5,3168.42,98.35,154.17,3173.8887701552335,3176.05,1.01,3173.03,27.91,77.94,0.0
1738030185000,3170.1075132754045,3171.69,44.79,3169.36,86.34,155.27,3172.5437300301,3173.15,13.5,3171.7,17.02,43.19,1.0
1738030190000,3170.667364932434,3172.22,58.68,3170.0,81.17,261.85,3174.1253515790586,3178.09,1.2,3175.06,93.51,186.69,1.0
1738030195000,3171.376917856404,3172.71,28.93,3170.35,79.46,175.85999999999999,3175.2477899324845,3176.85,42.6,3175.44,160.1,286.43,1.0
1738030200000,3171.125249406176,3172.7,1.09,3170.37,78.8,168.93,3174.5504260634707,3178.62,7.5,3175.48,82.13,182.82,1.0
1738030205000,3172.2347342863213,3173.85,52.04,3171.25,88.03,214.54,3175.9540273697235,3179.83,41.62,3175.75,81.64,189.72,2.0
1738030210000,3171.756992973322,3173.93,42.89,3171.66,124.29,335.68,3176.3629618230816,3179.99,8.84,3178.69,84.94,311.52,3.0
1738030215000,3171.9911804314966,3173.14,24.89,3172.35,26.48,92.5,3175.3400193612856,3179.26,0.0,3176.79,79.31,249.5,1.0
1738030220000,3171.7423137283486,3173.41,14.18,3170.89,95.92,190.83,3175.4051371191135,3179.02,4.51,3175.98,80.33,201.42,1.0
1738030225000,3172.941656844749,3173.56,28.02,3173.56,28.02,79.94,3176.81041569597,3179.58,131.27,3176.35,391.33,584.59,1.0
1738030230000,3172.7207936000004,3173.77,30.34,3172.36,96.38,157.74,3176.7589302556466,3180.39,2.92,3177.46,79.29,161.75,1.0
1738030235000,3173.6212663746173,3175.54,19.24,3173.06,84.37,214.60000000000002,3177.4156665981927,3181.33,2.9,3178.15,87.36,224.46,1.0
1738030240000,3173.811247472059,3175.22,1.86,3173.29,88.49,171.01,3178.3936137169885,3181.36,38.2,3181.36,38.2,100.32000000000001,1.0
1738030245000,3172.9385504331685,3175.11,0.15,3172.27,108.13,254.9,3177.740948346264,3178.83,40.02,3178.62,86.93,205.47,1.0
1738030250000,3173.669767861254,3175.29,0.24,3173.18,82.24,197.56,3177.7954997260276,3181.28,7.44,3178.28,79.1,132.44,1.0
1738030255000,3175.784934291558,3177.99,77.66,3172.27,162.59,378.18,3180.5926474295193,3183.84,0.68,3183.79,65.95,207.03,2.0
1738030260000,3176.0479040442096,3177.2,11.15,3175.7,91.38,159.78,3179.9261289619863,3183.68,2.51,3179.52,29.02,74.1,1.0
1738030265000,3176.4980780884594,3178.18,106.86,3178.18,106.86,274.28,3180.151747707169,3183.98,0.0,3181.54,91.69,202.93,1.0
1738030270000,3175.5326596553473,3176.62,0.08,3175.94,26.66,62.0,3178.819528081417,3182.9,0.0,3179.62,46.67,121.33,1.0
1738030275000,3172.163256886928,3175.69,39.97,3170.78,89.56,305.21000000000004,3178.33093225606,3181.74,0.01,3180.4,84.92,268.18,1.0
1738030280000,3174.869675655828,3176.64,0.0,3174.12,78.7,199.12,3178.3954696556166,3182.33,0.0,3179.24,78.72,191.2,1.0
1738030285000,3175.1801426962074,3176.21,21.55,3174.55,93.29,174.28,3178.4464673505777,3182.4,0.0,3179.64,78.7,220.93,2.0
1738030290000,3175.1958181138652,3177.35,2.1,3174.81,83.73,216.58,3179.1218308028383,3183.04,0.06,3179.9,86.2,272.55,2.0
1738030295000,3174.379991909011,3176.92,1.88,3172.13,83.05,224.5,3178.882513053502,3182.55,0.0,3179.54,110.59,278.64,1.0
1738030300000,3173.3509552372425,3176.4,0.49,3173.81,79.81,225.67,3178.1269010207993,3181.97,0.0,3177.28,46.06,159.07999999999998,1.0
1738030305000,3173.6462142334763,3175.44,0.01,3173.18,81.91,176.65,3177.234593460138,3181.46,0.0,3178.27,78.85,213.70999999999998,2.0
1738030310000,3170.7741038541867,3174.01,16.58,3169.02,63.62,98.46,3177.5283686531843,3178.48,10.83,3177.76,81.72,185.92,1.0
1738030315000,3173.5422314794932,3175.02,0.01,3172.9,78.74,162.18,3177.269888133223,3179.93,26.44,3177.99,79.05,193.11,1.0
1738030320000,3174.036492245484,3176.04,12.86,3173.64,78.72,265.8,3178.04871229378,3181.73,0.0,3178.73,78.72,185.07999999999998,2.0
1738030325000,3175.0050784849,3176.89,26.67,3174.4,87.53,168.59,3178.66990424717,3182.51,0.0,3179.53,78.7,172.93,1.0
1738030330000,3176.5573489110707,3177.79,42.61,3177.79,42.61,124.82,3179.702824261484,3183.52,1.14,3180.45,79.69,153.43,1.0
1738030335000,3175.1964798364706,3176.64,0.03,3174.39,84.05,200.02,3179.1170860890034,3182.62,0.0,3180.3,83.78,256.2,1.0
1738030340000,3174.113346890357,3175.93,5.78,3173.84,78.71,130.85,3178.1258543315657,3182.11,0.0,3177.49,26.43,72.62,1.0
1738030345000,3174.7854211082304,3176.37,0.02,3175.03,36.12,92.01,3178.4889169381104,3182.4,0.49,3179.41,79.98,170.48000000000002,1.0
1738030350000,3175.2910169137117,3176.91,6.26,3174.5,79.08,194.61,3178.5158746798343,3182.64,1.53,3179.59,91.46,198.72,2.0
1738030355000,3174.9029257101615,3176.6,1.73,3174.4,85.03,153.86,3178.5805556485357,3179.9,7.51,3179.48,89.38,211.31,1.0
1738030360000,3174.8329670329676,3176.68,14.11,3174.3,78.71,164.31,3179.0258358819733,3182.44,0.0,3179.44,78.7,194.66,1.0
1738030365000,3173.93238587123,3176.29,0.0,3173.79,79.5,232.71,3178.1572784384743,3182.09,0.01,3178.88,113.12,348.87,3.0
1738030370000,3175.871935738148,3176.99,67.28,3174.95,79.5,244.39,3179.3296318179205,3182.94,3.16,3181.39,117.76,373.31,2.0
1738030375000,3175.5802489008975,3176.7,56.62,3174.44,80.27,236.79999999999998,3178.376296757226,3182.59,8.75,3177.44,36.02,155.94,1.0
1738030380000,3175.615584496023,3177.49,18.75,3175.18,84.23,173.23000000000002,3179.3644965835556,3183.21,0.0,3180.3,163.72,283.57,2.0
1738030385000,3174.934633100843,3177.11,0.01,3174.64,97.38,211.13,3179.1070634480043,3182.81,0.0,3181.39,116.47,355.18,1.0
1738030390000,3175.3457933063146,3177.62,7.42,3175.36,119.09,336.23,3180.1312676594953,3183.34,0.0,3181.39,122.4,424.94,1.0
1738030395000,3176.0583868169992,3176.88,31.81,3176.88,31.81,87.42999999999999,3179.4952954655087,3183.51,0.0,3181.65,35.29,137.28,1.0
1738030400000,3175.910863240833,3177.99,16.75,3175.64,99.84,179.73,3179.8417740390373,3182.91,0.02,3180.76,80.19,205.96,1.0
1738030405000,3175.1823072386064,3176.76,0.01,3174.86,80.28,143.75,3179.63902653785,3182.86,0.0,3179.89,60.56,130.83,2.0
1738030410000,3176.3100700879063,3176.99,19.37,3176.99,19.37,71.55,3179.2778140342925,3180.71,0.16,3179.39,41.27,105.41000000000001,1.0
1738030415000,3176.0384359144055,3177.43,30.23,3177.43,30.23,114.64,3180.3738295670178,3181.66,8.77,3181.65,35.46,92.14,1.0
1738030420000,3176.2481997157374,3177.7,25.01,3175.62,78.85,213.92,3179.4178866771085,3183.51,4.46,3180.3,82.65,266.15000000000003,2.0
1738030425000,3176.7114974965866,3178.45,14.14,3176.28,90.15,170.39000000000001,3180.7168798705193,3183.44,0.05,3181.39,79.37,125.52000000000001,1.0
1738030430000,3177.597700771798,3179.9,23.33,3177.53,79.97,192.9,3183.41566989413,3185.54,0.01,3185.53,277.94,465.99,1.0
1738030435000,3177.510685689178,3179.87,18.32,3177.3,78.79,210.3,3182.16254945567,3185.36,0.04,3182.43,78.65,231.58,1.0
1738030440000,3177.8779881971245,3179.81,0.01,3177.51,82.69,164.19,3181.9871840675223,3185.42,0.0,3182.61,80.96,182.83999999999997,1.0
1738030445000,3176.696378834638,3179.4,13.24,3174.18,120.73,292.76,3181.4726639167347,3184.96,0.0,3182.09,106.38,173.01,1.0
1738030450000,3177.9693210692412,3179.22,12.34,3176.97,37.78,181.5,3181.05608170611,3184.8,0.09,3181.91,84.98,203.89,3.0
1738030455000,3177.7984688719403,3179.39,38.53,3177.12,51.67,180.77,3181.053812697599,3185.1,0.0,3181.11,38.26,139.56,1.0
1738030460000,3176.7310225788083,3179.21,0.0,3174.37,98.14,296.26,3180.791116991517,3184.88,0.0,3184.07,84.8,316.99,5.0
1738030465000,3177.5480109593204,3179.04,0.12,3177.08,93.85,213.69,3181.494174469347,3184.81,0.0,3182.92,136.18,337.97,1.0
1738030470000,3177.323470887507,3179.25,9.7,3178.25,33.92,89.65,3181.5416490841085,3183.69,17.65,3181.9,87.04,188.45000000000002,1.0
1738030475000,3175.0722326208215,3177.21,1.48,3174.76,79.01,220.24,3178.9008482202285,3182.89,0.32,3179.85,119.29,204.14000000000001,2.0
1738030480000,3174.5169175182923,3176.53,0.01,3174.38,80.28,232.45,3178.458264929002,3182.28,0.01,3178.13,29.42,102.83000000000001,1.0
1738030485000,3174.134015175977,3176.15,25.7,3174.07,100.45,261.3,3178.223779317095,3179.26,8.57,3179.16,96.1,178.04999999999998,1.0
1738030490000,3173.883533209566,3176.1,1.09,3173.63,82.93,211.37,3178.3680111095414,3181.5,11.22,3178.73,78.71,146.04,1.0
1738030495000,3174.9140909090906,3176.0,10.55,3174.02,79.05,178.3,3178.218869737452,3181.27,3.21,3179.15,90.89,183.85,1.0
1738030500000,3175.091164909861,3176.94,5.62,3174.64,80.27,152.76,3180.1313810809384,3182.88,1.38,3181.98,126.28,286.17,1.0
1738030505000,3174.4133473089937,3175.81,16.63,3173.64,82.05,186.51,3177.4243280359296,3181.55,0.0,3176.97,26.46,114.60000000000001,1.0
